lastUpdate,exSymbol,qtyMultiplier,previousClose,stream,exchange,exSeries,optType,mtf_margin,is_mtf_tradable,exSymName,symTicker,exInstType,fyToken,upperPrice,lowerPrice,segment,symbolDesc,symDetails,exToken,strikePrice,minLotSize,underFyTok,currencyCode,underSym,expiryDate,tradingSession,asmGsmVal,faceValue,tickSize,exchangeName,originalExpDate,isin,tradeStatus,qtyFreeze,previousOi,cautionary_msg,
2024-11-12,SGL,1.0,15.84,,10,BE,XX,0.0,0,STL GLOBAL LIMITED,NSE:SGL-BE,0,101000000013370,16.63,15.04,10,STL GLOBAL LIMITED,STL GLOBAL LIMITED,13370,-1.0,1,101000000013370,INR,SGL,,0915-1530|1815-1915:,ESM - I,10.0,0.01,NSE,,INE353H01010,1,882602,0.0,Gross settlement (Trade for Trade),
2024-11-12,781KL44,1.0,0.0,,10,SG,XX,0.0,0,SDL KL 7.81% 2044,NSE:781KL44-SG,5,101000000011706,105.0,95.0,10,SDL KL 7.81% 2044,SDL KL 7.81% 2044,11706,-1.0,100,101000000011706,INR,781KL44,,0915-1530|1815-1915:,,100.0,0.01,NSE,,IN2020220082,1,999899,0.0,,
2024-11-12,HINDZINC,1.0,500.7,,10,EQ,XX,2.9,1,HINDUSTAN ZINC LIMITED,NSE:HINDZINC-EQ,0,10100000001424,550.75,450.65,10,HINDUSTAN ZINC LIMITED,HINDUSTAN ZINC LIMITED,1424,-1.0,1,10100000001424,INR,HINDZINC,,0915-1530|1815-1915:,,2.0,0.05,NSE,,INE267A01025,1,198589,0.0,,
2024-11-12,744TN33A,1.0,0.0,,10,SG,XX,0.0,0,SDL TN 7.44% 2033,NSE:744TN33A-SG,5,101000000017119,105.0,95.0,10,SDL TN 7.44% 2033,SDL TN 7.44% 2033,17119,-1.0,100,101000000017119,INR,744TN33A,,0915-1530|1815-1915:,,100.0,0.01,NSE,,IN3120230138,1,999999,0.0,,
2024-11-12,RADHIKAJWE,1.0,104.52,,10,BE,XX,0.0,0,RADHIKA JEWELTECH LIMITED,NSE:RADHIKAJWE-BE,0,101000000010347,109.74,99.29,10,RADHIKA JEWELTECH LIMITED,RADHIKA JEWELTECH LIMITED,10347,-1.0,1,101000000010347,INR,RADHIKAJWE,,0915-1530|1815-1915:,LTASM - IV,2.0,0.01,NSE,,INE583V01021,1,956743,0.0,Gross settlement (Trade for Trade),
2024-11-12,699UP31B,1.0,0.0,,10,SG,XX,0.0,0,SDL UP 6.99% 2031,NSE:699UP31B-SG,5,10100000006350,105.0,95.0,10,SDL UP 6.99% 2031,SDL UP 6.99% 2031,6350,-1.0,100,10100000006350,INR,699UP31B,,0915-1530|1815-1915:,,100.0,0.01,NSE,,IN3320210146,1,999999,0.0,,
2024-11-12,764GJ34,1.0,0.0,,10,SG,XX,0.0,0,SDL GJ 7.64% 2034,NSE:764GJ34-SG,5,101000000021503,105.0,95.0,10,SDL GJ 7.64% 2034,SDL GJ 7.64% 2034,21503,-1.0,100,101000000021503,INR,764GJ34,,0915-1530|1815-1915:,,100.0,0.01,NSE,,IN1520230211,1,999999,0.0,,
2024-11-12,WEALTH,1.0,1462.75,,10,EQ,XX,0.0,0,WEALTH FRST PORT. MG. LTD,NSE:WEALTH-EQ,0,10100000001923,1535.85,1389.65,10,WEALTH FRST PORT. MG. LTD,WEALTH FRST PORT. MG. LTD,1923,-1.0,1,10100000001923,INR,WEALTH,,0915-1530|1815-1915:,LTASM - III,10.0,0.05,NSE,,INE658T01017,1,68362,0.0,,
2024-11-12,SGBFEB28IX,1.0,8083.4,,10,GB,XX,0.0,0,2.50%GOLDBONDS2028SR-IX,NSE:SGBFEB28IX-GB,2,101000000017664,8891.74,7275.06,10,2.50%GOLDBONDS2028SR-IX,2.50%GOLDBONDS2028SR-IX,17664,-1.0,1,101000000017664,INR,SGBFEB28IX,,0915-1530|1815-1915:,,4070.0,0.01,NSE,,IN0020190545,1,12370,0.0,,
2024-11-12,889SCFL27,1.0,940.35,,10,YC,XX,0.0,0,SEC RE NCD 8.89% SR.VIII,NSE:889SCFL27-YC,2,10100000007777,1128.42,752.28,10,SEC RE NCD 8.89% SR.VIII,SEC RE NCD 8.89% SR.VIII,7777,-1.0,1,10100000007777,INR,889SCFL27,,0915-1530|1815-1915:,,1000.0,0.01,NSE,,INE148I07LE8,1,3298,0.0,,
2024-11-12,774RJ34,1.0,0.0,,10,SG,XX,0.0,0,SDL RJ 7.74% 2034,NSE:774RJ34-SG,5,101000000021156,105.0,95.0,10,SDL RJ 7.74% 2034,SDL RJ 7.74% 2034,21156,-1.0,100,101000000021156,INR,774RJ34,,0915-1530|1815-1915:,,100.0,0.01,NSE,,IN2920230371,1,999999,0.0,,
2024-11-12,MUNJALSHOW,1.0,148.57,,10,EQ,XX,0.0,0,MUNJAL SHOWA LTD,NSE:MUNJALSHOW-EQ,0,10100000002307,178.28,118.85,10,MUNJAL SHOWA LTD,MUNJAL SHOWA LTD,2307,-1.0,1,10100000002307,INR,MUNJALSHOW,,0915-1530|1815-1915:,,2.0,0.01,NSE,,INE577A01027,1,673075,0.0,,
2024-11-12,775CG31,1.0,0.0,,10,SG,XX,0.0,0,SDL CG 7.75% 2031,NSE:775CG31-SG,5,101000000014816,105.0,95.0,10,SDL CG 7.75% 2031,SDL CG 7.75% 2031,14816,-1.0,100,101000000014816,INR,775CG31,,0915-1530|1815-1915:,,100.0,0.01,NSE,,IN3520220010,1,999999,0.0,,
2024-11-12,772MH34,1.0,0.0,,10,SG,XX,0.0,0,SDL MH 7.72% 2034,NSE:772MH34-SG,5,10100000009724,105.0,95.0,10,SDL MH 7.72% 2034,SDL MH 7.72% 2034,9724,-1.0,100,10100000009724,INR,772MH34,,0915-1530|1815-1915:,,100.0,0.01,NSE,,IN2220220072,1,999999,0.0,,
2024-11-12,BFSI,1.0,24.15,,10,EQ,XX,0.0,0,MIRAEAMC - MAFSETF,NSE:BFSI-EQ,9,10100000005220,29.46,19.64,10,MIRAEAMC - MAFSETF,MIRAEAMC - MAFSETF,5220,-1.0,1,10100000005220,INR,BFSI,,0915-1530|1815-1915:,,10.0,0.01,NSE,,INF769K01HI8,1,3462580,0.0,,
2024-11-12,8034ABFL34,1.0,0.0,,10,N0,XX,0.0,0,ABFL 8.0343% 2034 SR E1,NSE:8034ABFL34-N0,2,101000000024807,120000.0,80000.0,10,ABFL 8.0343% 2034 SR E1,ABFL 8.0343% 2034 SR E1,24807,-1.0,1,101000000024807,INR,8034ABFL34,,0915-1530|1815-1915:,,100000.0,0.01,NSE,,INE860H07IZ1,1,326,0.0,,
2024-11-12,CADSYS,1.0,137.2,,10,ST,XX,0.0,0,CADSYS (INDIA) LIMITED,NSE:CADSYS-ST,0,101000000021824,139.9,134.45,10,CADSYS (INDIA) LIMITED,CADSYS (INDIA) LIMITED,21824,-1.0,500,101000000021824,INR,CADSYS,,0915-1530|1815-1915:,ESM - II,10.0,0.05,NSE,,INE090Y01013,1,245331,0.0,Gross settlement (Trade for Trade),
2024-11-12,735MH32,1.0,0.0,,10,SG,XX,0.0,0,SDL MH 7.35% 2032,NSE:735MH32-SG,5,101000000016785,105.0,95.0,10,SDL MH 7.35% 2032,SDL MH 7.35% 2032,16785,-1.0,100,101000000016785,INR,735MH32,,0915-1530|1815-1915:,,100.0,0.01,NSE,,IN2220230089,1,999999,0.0,,
2024-11-12,BRACEPORT,1.0,118.5,,10,SM,XX,0.0,0,BRACE PORT LOGISTICS LTD,NSE:BRACEPORT-SM,0,101000000024905,142.2,94.8,10,BRACE PORT LOGISTICS LTD,BRACE PORT LOGISTICS LTD,24905,-1.0,1600,101000000024905,INR,BRACEPORT,,0915-1530|1815-1915:,,10.0,0.05,NSE,,INE0R4Z01018,1,369549,0.0,,
2024-11-12,697KA30,1.0,0.0,,10,SG,XX,0.0,0,SDL KA 6.97% 2030,NSE:697KA30-SG,5,101000000020912,109.41,98.99,10,SDL KA 6.97% 2030,SDL KA 6.97% 2030,20912,-1.0,100,101000000020912,INR,697KA30,,0915-1530|1815-1915:,,100.0,0.01,NSE,,IN1920190197,1,959599,0.0,,
2024-11-12,734HR31,1.0,0.0,,10,SG,XX,0.0,0,SDL HR 7.34% 2031,NSE:734HR31-SG,5,101000000016784,105.0,95.0,10,SDL HR 7.34% 2031,SDL HR 7.34% 2031,16784,-1.0,100,101000000016784,INR,734HR31,,0915-1530|1815-1915:,,100.0,0.01,NSE,,IN1620230095,1,999974,0.0,,
2024-11-12,957IIFLS27,1.0,939.0,,10,NA,XX,0.0,0,SEC RE NCD 9.57% SR III,NSE:957IIFLS27-NA,2,101000000024137,1126.8,751.2,10,SEC RE NCD 9.57% SR III,SEC RE NCD 9.57% SR III,24137,-1.0,1,101000000024137,INR,957IIFLS27,,0915-1530|1815-1915:,,1000.0,0.01,NSE,,INE413U07327,1,4296,0.0,,
2024-11-12,825BTL27,1.0,0.0,,10,N0,XX,0.0,0,BTL 8.25% 2027 SR XIV,NSE:825BTL27-N0,2,101000000027027,120000.0,80000.0,10,BTL 8.25% 2027 SR XIV,BTL 8.25% 2027 SR XIV,27027,-1.0,1,101000000027027,INR,825BTL27,,0915-1530|1815-1915:,,100000.0,0.01,NSE,,INE403D08223,1,999,0.0,,
2024-11-12,745AP40A,1.0,0.0,,10,SG,XX,0.0,0,SDL AP 7.45% 2040,NSE:745AP40A-SG,5,101000000017668,105.0,95.0,10,SDL AP 7.45% 2040,SDL AP 7.45% 2040,17668,-1.0,100,101000000017668,INR,745AP40A,,0915-1530|1815-1915:,,100.0,0.01,NSE,,IN1020230372,1,999999,0.0,,
2024-11-12,722UP30,1.0,0.0,,10,SG,XX,0.0,0,SDL UP 7.22% 2030,NSE:722UP30-SG,5,101000000022089,111.01,100.44,10,SDL UP 7.22% 2030,SDL UP 7.22% 2030,22089,-1.0,100,101000000022089,INR,722UP30,,0915-1530|1815-1915:,,100.0,0.01,NSE,,IN3320190181,1,945799,0.0,,
2024-11-12,739MN35,1.0,0.0,,10,SG,XX,0.0,0,SDL MN 7.39% 2035,NSE:739MN35-SG,5,101000000016250,105.0,95.0,10,SDL MN 7.39% 2035,SDL MN 7.39% 2035,16250,-1.0,100,101000000016250,INR,739MN35,,0915-1530|1815-1915:,,100.0,0.01,NSE,,IN2320230021,1,490499,0.0,,
2024-11-12,OSELDEVICE,1.0,220.7,,10,SM,XX,0.0,0,OSEL DEVICES LIMITED,NSE:OSELDEVICE-SM,0,101000000025386,264.8,176.6,10,OSEL DEVICES LIMITED,OSEL DEVICES LIMITED,25386,-1.0,800,101000000025386,INR,OSELDEVICE,,0915-1530|1815-1915:,,10.0,0.05,NSE,,INE0RMF01018,1,453101,0.0,,
2024-11-12,8HR30,1.0,0.0,,10,SG,XX,0.0,0,SDL HR 8% 2030,NSE:8HR30-SG,5,101000000021031,116.71,105.6,10,SDL HR 8% 2030,SDL HR 8% 2030,21031,-1.0,100,101000000021031,INR,8HR30,,0915-1530|1815-1915:,,100.0,0.01,NSE,,IN1620200015,1,899499,0.0,,
2024-11-12,HCG,1.0,467.55,,10,EQ,XX,3.3,1,HEALTHCARE GLOB. ENT. LTD,NSE:HCG-EQ,0,101000000015555,561.05,374.05,10,HEALTHCARE GLOB. ENT. LTD,HEALTHCARE GLOB. ENT. LTD,15555,-1.0,1,101000000015555,INR,HCG,,0915-1530|1815-1915:,,10.0,0.05,NSE,,INE075I01017,1,213819,0.0,,
2024-11-12,INDIGRID,1.0,143.55,,10,IV,XX,0.0,0,INDIA GRID TRUST,NSE:INDIGRID-IV,0,101000000020988,172.26,114.84,10,INDIA GRID TRUST,INDIA GRID TRUST,20988,-1.0,1,101000000020988,INR,INDIGRID,,0915-1530|1815-1915:,,100.0,0.01,NSE,,INE219X23014,1,696021,0.0,,
2024-11-12,663PN51,1.0,0.0,,10,SG,XX,0.0,0,SDL PN 6.63% 2051,NSE:663PN51-SG,5,10100000001910,105.0,95.0,10,SDL PN 6.63% 2051,SDL PN 6.63% 2051,1910,-1.0,100,10100000001910,INR,663PN51,,0915-1530|1815-1915:,,100.0,0.01,NSE,,IN2820200185,1,999999,0.0,,
2024-11-12,768JH32,1.0,0.0,,10,SG,XX,0.0,0,SDL JH 7.68% 2032,NSE:768JH32-SG,5,101000000021851,105.0,95.0,10,SDL JH 7.68% 2032,SDL JH 7.68% 2032,21851,-1.0,100,101000000021851,INR,768JH32,,0915-1530|1815-1915:,,100.0,0.01,NSE,,IN3720230017,1,999999,0.0,,
2024-11-12,8258TCL27,1.0,0.0,,10,NF,XX,0.0,0,TCL 8.285% 2027 SR C,NSE:8258TCL27-NF,2,101000000022919,120000.0,80000.0,10,TCL 8.285% 2027 SR C,TCL 8.285% 2027 SR C,22919,-1.0,1,101000000022919,INR,8258TCL27,,0915-1530|1815-1915:,,100000.0,0.01,NSE,,INE976I07CT9,1,999,0.0,,
2024-11-12,765PGCIL34,1.0,0.0,,10,N0,XX,0.0,0,PGCL 7.65% 2034 SR LXXV,NSE:765PGCIL34-N0,2,101000000021315,120000.0,80000.0,10,PGCL 7.65% 2034 SR LXXV,PGCL 7.65% 2034 SR LXXV,21315,-1.0,1,101000000021315,INR,765PGCIL34,,0915-1530|1815-1915:,,100000.0,0.01,NSE,,INE752E08726,1,999,0.0,,
2024-11-12,SGBMAR31IV,1.0,8131.92,,10,GB,XX,0.0,0,2.50%GOLDBONDS2031SR-IV,NSE:SGBMAR31IV-GB,2,101000000014598,8945.11,7318.72,10,2.50%GOLDBONDS2031SR-IV,2.50%GOLDBONDS2031SR-IV,14598,-1.0,1,101000000014598,INR,SGBMAR31IV,,0915-1530|1815-1915:,,5611.0,0.01,NSE,,IN0020220169,1,12296,0.0,,
2024-11-12,69TN31,1.0,0.0,,10,SG,XX,0.0,0,SDL TN 6.9% 2031,NSE:69TN31-SG,5,10100000005997,105.0,95.0,10,SDL TN 6.9% 2031,SDL TN 6.9% 2031,5997,-1.0,100,10100000005997,INR,69TN31,,0915-1530|1815-1915:,,100.0,0.01,NSE,,IN3120210205,1,999999,0.0,,
2024-11-12,IREDA,1.0,194.49,,10,EQ,XX,1.0,1,INDIAN RENEWABLE ENERGY,NSE:IREDA-EQ,0,101000000020261,233.38,155.59,10,INDIAN RENEWABLE ENERGY,INDIAN RENEWABLE ENERGY,20261,-1.0,1,101000000020261,INR,IREDA,,0915-1530|1815-1915:,LTASM - I,10.0,0.01,NSE,,INE202E01016,1,513363,0.0,,
2024-11-12,DEEM,1.0,96.95,,10,SM,XX,0.0,0,DEEM ROLL TECH LIMITED,NSE:DEEM-SM,0,101000000022799,116.3,77.6,10,DEEM ROLL TECH LIMITED,DEEM ROLL TECH LIMITED,22799,-1.0,1000,101000000022799,INR,DEEM,,0915-1530|1815-1915:,,10.0,0.05,NSE,,INE586O01011,1,272628,0.0,,
2024-11-12,NSIL,1.0,8169.9,,10,EQ,XX,2.6,1,NALWA SONS INVESTMENT LTD,NSE:NSIL-EQ,0,101000000011239,9803.85,6535.95,10,NALWA SONS INVESTMENT LTD,NALWA SONS INVESTMENT LTD,11239,-1.0,1,101000000011239,INR,NSIL,,0915-1530|1815-1915:,,10.0,0.05,NSE,,INE023A01030,1,12239,0.0,,
2024-11-12,635AP27,1.0,0.0,,10,SG,XX,0.0,0,SDL AP 6.35% 2027,NSE:635AP27-SG,5,101000000020572,107.91,97.64,10,SDL AP 6.35% 2027,SDL AP 6.35% 2027,20572,-1.0,100,101000000020572,INR,635AP27,,0915-1530|1815-1915:,,100.0,0.01,NSE,,IN1020200110,1,972899,0.0,,
2024-11-12,863NHB29,1.0,5969.0,,10,N2,XX,0.0,0,BOND 8.63%PA TF TR-I S 2A,NSE:863NHB29-N2,2,101000000031966,7162.8,4775.2,10,BOND 8.63%PA TF TR-I S 2A,BOND 8.63%PA TF TR-I S 2A,31966,-1.0,1,101000000031966,INR,863NHB29,,0915-1530|1815-1915:,,5000.0,0.01,NSE,,INE557F07090,1,16753,0.0,,
2024-11-12,MRF,1.0,120924.0,,10,EQ,XX,3.7,1,MRF LTD,NSE:MRF-EQ,0,10100000002277,133017.0,108832.0,10,MRF LTD,MRF LTD,2277,-1.0,1,10100000002277,INR,MRF,,0915-1530|1815-1915:,,10.0,0.05,NSE,,INE883A01011,1,822,0.0,,
2024-11-12,GOLDIETF,1.0,64.89,,10,EQ,XX,3.7,1,ICICI PRUDENTIAL GOLD ETF,NSE:GOLDIETF-EQ,9,101000000019679,79.78,53.19,10,ICICI PRUDENTIAL GOLD ETF,ICICI PRUDENTIAL GOLD ETF,19679,-1.0,1,101000000019679,INR,GOLDIETF,,0915-1530|1815-1915:,,1.0,0.01,NSE,,INF109KC1NT3,1,1503420,0.0,,
2024-11-12,645RJ27,1.0,0.0,,10,SG,XX,0.0,0,SDL RJ 6.45% 2027,NSE:645RJ27-SG,5,10100000002071,105.0,95.0,10,SDL RJ 6.45% 2027,SDL RJ 6.45% 2027,2071,-1.0,100,10100000002071,INR,645RJ27,,0915-1530|1815-1915:,,100.0,0.01,NSE,,IN2920200614,1,999999,0.0,,
2024-11-12,IIFLZC25,1.0,1659.0,,10,ND,XX,0.0,0,UNSEC RED NCD SR. VI,NSE:IIFLZC25-ND,2,101000000019069,1990.8,1327.2,10,UNSEC RED NCD SR. VI,UNSEC RED NCD SR. VI,19069,-1.0,1,101000000019069,INR,IIFLZC25,,0915-1530|1815-1915:,,1000.0,0.01,NSE,,INE866I08311,1,1890,0.0,,
2024-11-12,1075SCL33,1.0,972.3,,10,YK,XX,0.0,0,SEC RE NCD 10.75% SR XI,NSE:1075SCL33-YK,2,101000000021042,1166.76,777.84,10,SEC RE NCD 10.75% SR XI,SEC RE NCD 10.75% SR XI,21042,-1.0,1,101000000021042,INR,1075SCL33,,0915-1530|1815-1915:,,1000.0,0.01,NSE,,INE148I07RW7,1,2153,0.0,,
2024-11-12,SHILPAMED,1.0,875.55,,10,EQ,XX,2.7,1,SHILPA MEDICARE LTD,NSE:SHILPAMED-EQ,0,101000000017752,1050.65,700.45,10,SHILPA MEDICARE LTD,SHILPA MEDICARE LTD,17752,-1.0,1,101000000017752,INR,SHILPAMED,,0915-1530|1815-1915:,,1.0,0.05,NSE,,INE790G01031,1,114121,0.0,,
2024-11-12,POLYPLEX,1.0,1249.65,,10,EQ,XX,1.0,1,POLYPLEX CORPORATION LTD,NSE:POLYPLEX-EQ,0,10100000002687,1499.55,999.75,10,POLYPLEX CORPORATION LTD,POLYPLEX CORPORATION LTD,2687,-1.0,1,10100000002687,INR,POLYPLEX,,0915-1530|1815-1915:,,10.0,0.05,NSE,,INE633B01018,1,80019,0.0,,
2024-11-12,670AP26,1.0,0.0,,10,SG,XX,0.0,0,SDL AP 6.70% 2026,NSE:670AP26-SG,5,101000000020600,109.76,99.31,10,SDL AP 6.70% 2026,SDL AP 6.70% 2026,20600,-1.0,100,101000000020600,INR,670AP26,,0915-1530|1815-1915:,,100.0,0.01,NSE,,IN1020200078,1,956499,0.0,,
2024-11-12,712GA34,1.0,0.0,,10,SG,XX,0.0,0,SDL GA 7.12% 2034,NSE:712GA34-SG,5,101000000025498,105.0,95.0,10,SDL GA 7.12% 2034,SDL GA 7.12% 2034,25498,-1.0,100,101000000025498,INR,712GA34,,0915-1530|1815-1915:,,100.0,0.01,NSE,,IN1420240054,1,490499,0.0,,
2024-11-12,70TS36,1.0,0.0,,10,SG,XX,0.0,0,SDL TS 7.0% 2036,NSE:70TS36-SG,5,10100000005568,105.0,95.0,10,SDL TS 7.0% 2036,SDL TS 7.0% 2036,5568,-1.0,100,10100000005568,INR,70TS36,,0915-1530|1815-1915:,,100.0,0.01,NSE,,IN4520210142,1,999899,0.0,,
2024-11-12,763KL32,1.0,0.0,,10,SG,XX,0.0,0,SDL KL 7.63% 2032,NSE:763KL32-SG,5,101000000013375,105.0,95.0,10,SDL KL 7.63% 2032,SDL KL 7.63% 2032,13375,-1.0,100,101000000013375,INR,763KL32,,0915-1530|1815-1915:,,100.0,0.01,NSE,,IN2020220116,1,999899,0.0,,
2024-11-12,689GA31,1.0,96.0,,10,SG,XX,0.0,0,SDL GA 6.89% 2031,NSE:689GA31-SG,5,10100000004750,100.8,91.2,10,SDL GA 6.89% 2031,SDL GA 6.89% 2031,4750,-1.0,100,10100000004750,INR,689GA31,,0915-1530|1815-1915:,,100.0,0.01,NSE,,IN1420210032,1,326999,0.0,,
2024-11-12,649GJ29,1.0,0.0,,10,SG,XX,0.0,0,SDL GJ 6.49% 2029,NSE:649GJ29-SG,5,10100000001364,105.0,95.0,10,SDL GJ 6.49% 2029,SDL GJ 6.49% 2029,1364,-1.0,100,10100000001364,INR,649GJ29,,0915-1530|1815-1915:,,100.0,0.01,NSE,,IN1520200222,1,999899,0.0,,
2024-11-12,NIACL,1.0,181.07,,10,EQ,XX,2.5,1,THE NEW INDIA ASSU CO LTD,NSE:NIACL-EQ,0,1010000000399,217.28,144.85,10,THE NEW INDIA ASSU CO LTD,THE NEW INDIA ASSU CO LTD,399,-1.0,1,1010000000399,INR,NIACL,,0915-1530|1815-1915:,,5.0,0.01,NSE,,INE470Y01017,1,552079,0.0,,
2024-11-12,731AP42,1.0,0.0,,10,SG,XX,0.0,0,SDL AP 7.31% 2042,NSE:731AP42-SG,5,10100000008366,105.0,95.0,10,SDL AP 7.31% 2042,SDL AP 7.31% 2042,8366,-1.0,100,10100000008366,INR,731AP42,,0915-1530|1815-1915:,,100.0,0.01,NSE,,IN1020210556,1,999999,0.0,,
2024-11-12,GARFIBRES,1.0,3973.15,,10,EQ,XX,3.2,1,GARWARE TECH FIBRES LTD,NSE:GARFIBRES-EQ,0,10100000001100,4767.75,3178.55,10,GARWARE TECH FIBRES LTD,GARWARE TECH FIBRES LTD,1100,-1.0,1,10100000001100,INR,GARFIBRES,,0915-1530|1815-1915:,,10.0,0.05,NSE,,INE276A01018,1,25153,0.0,,
2024-11-12,745HP44,1.0,0.0,,10,SG,XX,0.0,0,SDL HP 7.45% 2044,NSE:745HP44-SG,5,101000000023424,105.0,95.0,10,SDL HP 7.45% 2044,SDL HP 7.45% 2044,23424,-1.0,100,101000000023424,INR,745HP44,,0915-1530|1815-1915:,,100.0,0.01,NSE,,IN1720240010,1,999999,0.0,,
2024-11-12,748HR35,1.0,0.0,,10,SG,XX,0.0,0,SDL HR 7.48% 2035,NSE:748HR35-SG,5,101000000018954,105.0,95.0,10,SDL HR 7.48% 2035,SDL HR 7.48% 2035,18954,-1.0,100,101000000018954,INR,748HR35,,0915-1530|1815-1915:,,100.0,0.01,NSE,,IN1620230228,1,999999,0.0,,
2024-11-12,VR,1.0,330.3,,10,ST,XX,0.0,0,V R INFRASPACE LIMITED,NSE:VR-ST,0,101000000023023,346.8,313.8,10,V R INFRASPACE LIMITED,V R INFRASPACE LIMITED,23023,-1.0,400,101000000023023,INR,VR,,0915-1530|1815-1915:,ESM - I,10.0,0.05,NSE,,INE0QQM01017,1,290375,0.0,Gross settlement (Trade for Trade),
2024-11-12,763GJ34,1.0,0.0,,10,SG,XX,0.0,0,SDL GJ 7.63% 2034,NSE:763GJ34-SG,5,101000000021858,105.0,95.0,10,SDL GJ 7.63% 2034,SDL GJ 7.63% 2034,21858,-1.0,100,101000000021858,INR,763GJ34,,0915-1530|1815-1915:,,100.0,0.01,NSE,,IN1520230237,1,999999,0.0,,
2024-11-12,782RJ44,1.0,0.0,,10,SG,XX,0.0,0,SDL RJ 7.82% 2044,NSE:782RJ44-SG,5,101000000010525,105.0,95.0,10,SDL RJ 7.82% 2044,SDL RJ 7.82% 2044,10525,-1.0,100,101000000010525,INR,782RJ44,,0915-1530|1815-1915:,,100.0,0.01,NSE,,IN2920220133,1,999999,0.0,,
2024-11-12,SFMP74GR,1.0,0.0,,10,MF,XX,0.0,0,SBIAMC - SFMP74GR,NSE:SFMP74GR-MF,8,101000000013674,11.0,9.0,10,SBIAMC - SFMP74GR,SBIAMC - SFMP74GR,13674,-1.0,1,101000000013674,INR,SFMP74GR,,0915-1530|1815-1915:,,10.0,0.01,NSE,,INF200KA19T8,1,3011054,0.0,,
2024-11-12,726MH49,1.0,0.0,,10,SG,XX,0.0,0,SDL MH 7.26% 2049,NSE:726MH49-SG,5,101000000024763,105.0,95.0,10,SDL MH 7.26% 2049,SDL MH 7.26% 2049,24763,-1.0,100,101000000024763,INR,726MH49,,0915-1530|1815-1915:,,100.0,0.01,NSE,,IN2220240138,1,999899,0.0,,
2024-11-12,736GS2052,1.0,105.7,,10,GS,XX,0.0,0,GOI LOAN  7.36% 2052,NSE:736GS2052-GS,6,101000000010931,110.98,100.41,10,GOI LOAN  7.36% 2052,GOI LOAN  7.36% 2052,10931,-1.0,1,101000000010931,INR,736GS2052,,0915-1530|1815-1915:,,100.0,0.01,NSE,,IN0020220086,1,945599,0.0,,
2024-11-12,GEECEE,1.0,405.8,,10,EQ,XX,0.0,0,GEECEE VENTURES LIMITED,NSE:GEECEE-EQ,0,101000000013658,486.95,324.65,10,GEECEE VENTURES LIMITED,GEECEE VENTURES LIMITED,13658,-1.0,1,101000000013658,INR,GEECEE,,0915-1530|1815-1915:,,10.0,0.05,NSE,,INE916G01016,1,246423,0.0,,
2024-11-12,BPF01D1R,1.0,0.0,,10,MF,XX,0.0,0,BARODAPAMC - BPF01D1R,NSE:BPF01D1R-MF,8,101000000018165,1.1,0.9,10,BARODAPAMC - BPF01D1R,BARODAPAMC - BPF01D1R,18165,-1.0,1,101000000018165,INR,BPF01D1R,,0915-1530|1815-1915:,,10.0,0.01,NSE,,INF955L01IX8,1,3879,0.0,,
2024-11-12,MOMOMENTUM,1.0,68.36,,10,EQ,XX,4.0,1,MOTILALAMC - MOMOMENTUM,NSE:MOMOMENTUM-EQ,9,10100000008182,83.78,55.85,10,MOTILALAMC - MOMOMENTUM,MOTILALAMC - MOMOMENTUM,8182,-1.0,1,10100000008182,INR,MOMOMENTUM,,0915-1530|1815-1915:,,2.0,0.01,NSE,,INF247L01BK2,1,481016,0.0,,
2024-11-12,CAGL27,1.0,0.0,,10,NC,XX,0.0,0,SEC RE NCD SR VI,NSE:CAGL27-NC,2,101000000018485,1200.0,800.0,10,SEC RE NCD SR VI,SEC RE NCD SR VI,18485,-1.0,1,101000000018485,INR,CAGL27,,0915-1530|1815-1915:,,1000.0,0.01,NSE,,INE741K07553,1,578,0.0,,
2024-11-12,64GJ30,1.0,0.0,,10,SG,XX,0.0,0,SDL GJ 6.4% 2030,NSE:64GJ30-SG,5,101000000022296,105.0,95.0,10,SDL GJ 6.4% 2030,SDL GJ 6.4% 2030,22296,-1.0,100,101000000022296,INR,64GJ30,,0915-1530|1815-1915:,,100.0,0.01,NSE,,IN1520200107,1,999899,0.0,,
2024-11-12,SKFINDIA,1.0,5031.7,,10,EQ,XX,3.4,1,SKF INDIA LTD,NSE:SKFINDIA-EQ,0,10100000003186,6038.0,4025.4,10,SKF INDIA LTD,SKF INDIA LTD,3186,-1.0,1,10100000003186,INR,SKFINDIA,,0915-1530|1815-1915:,,10.0,0.05,NSE,,INE640A01023,1,19824,0.0,,
2024-11-12,652ML30,1.0,0.0,,10,SG,XX,0.0,0,SDL ML 6.52% 2030,NSE:652ML30-SG,5,101000000022009,105.81,95.74,10,SDL ML 6.52% 2030,SDL ML 6.52% 2030,22009,-1.0,100,101000000022009,INR,652ML30,,0915-1530|1815-1915:,,100.0,0.01,NSE,,IN2420200015,1,653999,0.0,,
2024-11-12,364D130325,1.0,97.73,,10,TB,XX,0.0,0,GOI TBILL 364D-13/03/25,NSE:364D130325-TB,7,101000000023108,102.61,92.84,10,GOI TBILL 364D-13/03/25,GOI TBILL 364D-13/03/25,23108,-1.0,100,101000000023108,INR,364D130325,,0915-1530|1815-1915:,,100.0,0.01,NSE,,IN002023Z539,1,1022920,0.0,,
